,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.249547,0.307762,0.288449,0.171189,0.291331,0.190391,0.153536,0.106484
variance,3.922472e-07,9.200083e-08,8.606809e-08,2.306587e-08,9.475555e-08,1.429423e-07,9.208329e-08,1.31222e-07
ambient,0.000721,0.00072,0.000721,0.000717,0.000722,0.000719,0.000709,0.000716
