,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.393041,0.527405,0.447097,0.288398,0.424501,0.3001,0.232128,0.133826
variance,3.464582e-07,6.903951e-07,6.117994e-07,1.495531e-06,2.26351e-06,1.738233e-06,6.525965e-07,6.226664e-07
ambient,0.004598,0.004618,0.004597,0.004593,0.004572,0.004606,0.004623,0.004583
