,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.249766,0.307581,0.28825,0.171217,0.291239,0.190281,0.153444,0.106362
variance,2.990514e-07,8.061115e-08,1.219049e-07,2.020792e-08,9.692834e-08,1.38674e-07,9.252965e-08,1.368893e-07
ambient,0.000714,0.000713,0.000703,0.0007,0.000704,0.000699,0.000699,0.000705
