,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.363958,0.455445,0.381949,0.245041,0.322718,0.257386,0.154283,0.107765
variance,2.094578e-07,5.318421e-07,3.92134e-07,6.899159e-08,6.095746e-07,1.039726e-06,5.8e-05,2.643235e-07
ambient,0.004566,0.004564,0.004542,0.004563,0.004541,0.004556,0.004568,0.004555
