,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.508238,0.652084,0.571533,0.402242,0.608826,0.383266,0.274454,0.170248
variance,3.435465e-07,9.992371e-07,9.034078e-07,1.396803e-07,1.415973e-06,1.973929e-06,6.247569e-07,6.79868e-07
ambient,0.007895,0.007882,0.007856,0.007899,0.007861,0.007897,0.007859,0.007833
