,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.39423,0.468431,0.414351,0.307614,0.407202,0.300055,0.212458,0.146048
variance,2.048594e-08,5.033494e-07,4.455476e-07,2.750754e-08,4.73367e-07,1.151289e-06,3.135805e-07,3.086561e-07
ambient,0.038101,0.038066,0.038002,0.038105,0.037998,0.038039,0.037896,0.037813
