,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.157543,0.203969,0.197388,0.102671,0.208228,0.12349,0.113813,0.086824
variance,6.441945e-08,8.907761e-08,1.011218e-07,1.14633e-08,9.662494e-08,1.678466e-07,1.088238e-07,1.688876e-07
ambient,0.002852,0.002847,0.002842,0.002845,0.002839,0.00285,0.002837,0.002825
