,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.196533,0.238406,0.224858,0.128091,0.189613,0.152422,0.103242,0.072791
variance,2.751258e-08,1.253614e-07,1.345274e-07,9.431192e-09,9.692975e-08,2.532873e-07,7.728607e-08,8.050958e-08
ambient,0.016526,0.016505,0.016483,0.016501,0.016484,0.016493,0.016465,0.016446
