,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.250967,0.308411,0.292931,0.166973,0.297925,0.184174,0.166666,0.121208
variance,2.104471e-07,2.238951e-07,2.510601e-07,6.427518e-08,2.373444e-07,4.00227e-07,2.417501e-07,3.605139e-07
ambient,0.001118,0.001114,0.00111,0.001115,0.00111,0.001107,0.001105,0.001105
