,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.336512,0.388943,0.357216,0.268369,0.351903,0.249142,0.181951,0.141988
variance,3.128158e-08,6.195436e-07,4.133498e-07,1.894997e-08,3.567827e-07,5.647378e-07,8.992381e-08,1.601399e-07
ambient,0.039138,0.038232,0.037653,0.037623,0.03747,0.037723,0.038161,0.038683
