,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.432137,0.621108,0.561354,0.360392,0.62456,0.336304,0.235707,0.165431
variance,6.632149e-07,8.950619e-07,8.096265e-07,1.800257e-07,1.121771e-06,1.219625e-06,4.204871e-07,5.822251e-07
ambient,0.000288,0.000284,0.000277,0.00028,0.000276,0.000289,0.000276,0.000277
