,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.080799,0.079145,0.104287,0.032135,0.085057,0.063059,0.044213,0.046
variance,2.156741e-08,1.141285e-08,2.591133e-08,1.030403e-09,1.544132e-08,4.300576e-08,1.531954e-08,4.703862e-08
ambient,0.000711,0.000707,0.000705,0.000706,0.000703,0.000709,0.000703,0.000704
