,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.139632,0.164404,0.181478,0.142905,0.40232,0.25974,0.195632,0.108871
variance,1.141612e-07,2.316037e-08,2.595775e-08,2.233458e-08,1.53815e-07,2.183708e-07,1.536962e-07,1.165657e-07
ambient,2.6e-05,2.7e-05,0.007831,3.5e-05,3.3e-05,3.5e-05,2.7e-05,1.9e-05
