,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.593063,0.776807,0.687074,0.462889,0.856677,0.453597,0.410699,0.294815
variance,1.474041e-06,5.689662e-07,4.973143e-07,1.519792e-07,7.359834e-07,8.283173e-07,5.982439e-07,8.777769e-07
ambient,0.000663,0.000658,0.000648,0.000661,0.000658,0.00066,0.000643,0.000648
