,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.281472,0.389716,0.363484,0.269146,0.480251,0.28102,0.281099,0.22087
variance,2.74701e-07,3.511798e-07,2.919254e-07,9.500367e-08,4.79775e-07,7.136327e-07,6.789942e-07,1.038671e-06
ambient,0.000511,0.000515,0.000514,0.000511,0.000512,0.000511,0.000506,0.000498
