,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.13962,0.164395,0.181472,0.143026,0.402184,0.259763,0.195597,0.108837
variance,1.128366e-07,2.619879e-08,2.235984e-08,1.996455e-08,1.605948e-07,2.036886e-07,1.337084e-07,1.304931e-07
ambient,1.5e-05,1.3e-05,1.5e-05,4.1e-05,3.6e-05,9.655953e-06,0.00782,1.4e-05
