,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.139644,0.164405,0.181484,0.143121,0.40211,0.259834,0.195607,0.108841
variance,1.244939e-07,2.758719e-08,2.976299e-08,2.566404e-08,1.705532e-07,1.949956e-07,1.402945e-07,1.261586e-07
ambient,2.3e-05,1.2e-05,1.6e-05,0.015633,0.007819,0.007823,1.6e-05,1.6e-05
