,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.593205,0.776822,0.687404,0.463373,0.857352,0.453737,0.410128,0.294165
variance,1.323939e-06,5.668963e-07,4.903523e-07,1.533785e-07,7.504288e-07,8.425526e-07,6.125117e-07,8.856969e-07
ambient,0.000461,0.000482,0.000458,0.000467,0.000468,0.000438,0.000462,0.000445
