,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.087231,0.090906,0.116956,0.048083,0.080707,0.079552,0.044786,0.051154
variance,4.071047e-10,2.340073e-09,2.117231e-08,2.02879e-09,1.068398e-08,4.838712e-08,2.568923e-08,2.802232e-08
ambient,0.018324,0.018471,0.018509,0.018532,0.0185,0.018527,0.018377,0.01823
