,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.28151,0.389727,0.363529,0.269176,0.480383,0.281035,0.281088,0.220876
variance,2.609551e-07,3.400308e-07,2.97944e-07,1.018748e-07,4.876975e-07,7.119704e-07,6.469117e-07,1.045538e-06
ambient,0.000496,0.000494,0.000494,0.000498,0.000496,0.000496,0.000493,0.000491
