,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.031957,0.371343,0.29029,0.16829,0.36697,0.405759,0.043527,0.354459
variance,9.453914e-10,1.553621e-07,2.889272e-08,1.796532e-07,3.73737e-09,5.491484e-07,1.548131e-10,4.396292e-07
ambient,0.025277,0.025283,0.025289,0.025276,0.025275,0.02527,0.02526,0.025253
