,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.025143,1.025711,0.817661,0.39678,1.117009,1.073275,0.083727,0.839913
variance,1.75975e-08,1.12612e-06,1.114837e-07,1.324309e-06,2.509931e-08,5.013124e-06,3.481603e-09,2.821603e-06
ambient,0.005194,0.005257,0.005277,0.005269,0.00527,0.005274,0.005245,0.005257
