,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.025057,0.195891,0.13666,0.105224,0.265442,0.27096,0.030352,0.297607
variance,2.407319e-10,2.365658e-08,3.793531e-09,4.768614e-08,8.767245e-10,1.670578e-07,3.328836e-09,2.7467e-07
ambient,0.021686,0.021692,0.021691,0.021686,0.021694,0.021702,0.021692,0.021696
