,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.001896,0.090738,0.051328,0.041805,0.067588,0.163872,0.003634,0.219814
variance,1.927845e-10,3.370587e-09,2.43071e-09,1.091939e-08,9.924861e-11,4.799793e-08,2.374066e-10,1.674884e-07
ambient,0.000409,0.000407,0.000397,0.000394,0.000377,0.000401,0.000399,0.000399
