,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.019026,0.755618,0.621004,0.334471,0.79526,0.785668,0.055872,0.617391
variance,7.99767e-09,7.047995e-07,1.039688e-07,9.280137e-07,2.187315e-08,2.129837e-06,6.601994e-09,1.405869e-06
ambient,0.005547,0.005573,0.005562,0.005561,0.005564,0.00557,0.005571,0.005594
