,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.198128,0.398613,0.394452,0.172316,0.282698,0.228807,0.186831,0.16572
variance,2.614802e-07,1.424475e-07,1.336022e-07,2.370123e-08,9.461586e-08,1.541951e-07,1.365787e-07,3.096739e-07
ambient,0.000193,0.000166,0.000161,0.000163,0.000173,0.000168,0.000134,0.000164
