,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.068059,0.074775,0.10063,0.023805,0.06374,0.055594,0.030109,0.035499
variance,2.961835e-08,4.945008e-09,1.117422e-08,6.065335e-09,3.428994e-09,1.029898e-08,3.28464e-09,1.42787e-08
ambient,0.000152,0.000171,0.000142,0.000144,0.00014,0.000173,0.000142,0.000134
