,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.00177,0.0557,0.015906,0.029902,0.020564,0.132795,0.001473,0.194262
variance,1.247145e-10,7.889867e-10,1.352305e-10,4.140276e-09,3.359361e-09,1.940057e-08,4.517631e-10,1.249543e-07
ambient,0.00087,0.000888,0.000888,0.000896,0.000887,0.000894,0.000888,0.000886
