,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.009265,0.341673,0.24224,0.138873,0.40642,0.660931,0.020203,0.475038
variance,2.82796e-09,8.165991e-08,7.663829e-09,1.084427e-07,2.907059e-09,1.590961e-06,3.208243e-10,8.804598e-07
ambient,0.000239,0.000237,0.000237,0.000237,0.000247,0.000245,0.000227,0.000241
