,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.012609,0.815335,0.68623,0.348869,0.980096,1.00192,0.069835,0.789252
variance,6.286598e-09,5.110429e-07,3.304214e-08,9.457218e-07,5.797972e-09,3.717116e-06,2.379238e-09,8.894263e-07
ambient,0.000191,0.000212,0.000218,0.000199,0.000212,0.00022,0.000213,0.000201
