,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.012779,0.089517,0.050339,0.073673,0.104225,0.270843,0.016799,0.254279
variance,7.787548e-11,2.340613e-09,3.60302e-10,2.148363e-08,5.166783e-09,2.800739e-07,1.885212e-10,2.159076e-07
ambient,0.010998,0.010955,0.010974,0.01097,0.010963,0.010965,0.010964,0.010961
