,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.010989,0.653636,0.571081,0.293435,0.815234,0.85834,0.055836,0.683655
variance,4.320157e-09,3.423481e-07,2.188605e-08,5.718207e-07,3.623399e-09,3.03161e-06,5.997634e-09,1.777619e-06
ambient,0.000356,0.000362,0.000372,0.000359,0.000363,0.000369,0.00036,0.000369
