,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.009134,0.379327,0.344135,0.203789,0.583403,0.894689,0.037941,0.646835
variance,3.057693e-09,1.246316e-07,1.513803e-08,2.105277e-07,2.104006e-09,3.09073e-06,5.017284e-10,1.583623e-06
ambient,0.000239,0.000247,0.000244,0.000239,0.00025,0.000252,0.000246,0.000239
