,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.005091,0.235543,0.162577,0.099705,0.231595,0.317108,0.016474,0.318269
variance,8.441816e-10,4.797329e-08,3.083272e-09,6.81022e-08,9.208067e-10,2.962424e-07,2.841318e-10,3.428059e-07
ambient,0.000825,0.000825,0.000823,0.000833,0.00083,0.000825,0.000829,0.000829
