,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.029283,0.921004,0.71716,0.379032,0.999014,0.959891,0.077355,0.72701
variance,1.041084e-08,9.959742e-07,1.103e-07,1.096463e-06,1.320052e-08,3.822845e-06,6.011106e-09,1.965863e-06
ambient,0.01308,0.013083,0.013082,0.013084,0.013083,0.013083,0.013067,0.013062
