,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.030717,0.943472,0.736975,0.385431,1.006836,0.981003,0.080402,0.746756
variance,1.007814e-08,9.720549e-07,1.182014e-07,1.116035e-06,6.093472e-09,4.003364e-06,2.266148e-09,2.122223e-06
ambient,0.014385,0.014394,0.014395,0.0144,0.01441,0.014414,0.014397,0.014408
