,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.017754,0.863454,0.678586,0.356041,0.939531,0.923383,0.069291,0.706812
variance,6.807568e-09,8.190649e-07,8.713086e-08,9.812799e-07,1.460867e-08,3.624542e-06,3.517243e-09,1.915141e-06
ambient,0.00727,0.007312,0.007304,0.007295,0.007306,0.007297,0.007285,0.007291
