,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.010177,0.413313,0.418133,0.263818,0.693498,0.825033,0.06444,0.677919
variance,3.892922e-10,3.96553e-08,1.509578e-07,2.78442e-07,6.378435e-10,2.316337e-06,1.448001e-09,1.758339e-06
ambient,0.007213,0.007224,0.007224,0.007228,0.007226,0.007232,0.007226,0.007243
