,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.297248,0.37814,0.318912,0.19261,0.290925,0.236461,0.175265,0.120716
variance,1.317188e-08,3.216658e-07,2.594862e-07,1.714341e-08,1.993861e-07,6.148261e-07,1.794416e-07,1.718453e-07
ambient,0.03432,0.034242,0.034171,0.034226,0.034216,0.034303,0.034254,0.034274
