,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.11617,0.11422,0.127862,0.058599,0.104483,0.082919,0.050933,0.04463
variance,4.858033e-08,3.520631e-08,4.216463e-08,3.550683e-09,1.877117e-08,9.185438e-08,2.099388e-08,4.626247e-08
ambient,0.000592,0.000588,0.000595,0.000586,0.00059,0.000602,0.000586,0.000595
