,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.393201,0.528438,0.448973,0.290439,0.425504,0.302009,0.232989,0.133749
variance,3.726442e-07,6.802252e-07,7.560119e-07,1.475552e-07,8.169081e-07,1.320659e-06,4.59016e-07,3.367377e-07
ambient,0.004643,0.004629,0.004632,0.004635,0.004619,0.004623,0.004611,0.004605
