,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.355425,0.431579,0.385046,0.269246,0.405411,0.269749,0.230111,0.159829
variance,3.993949e-08,4.475929e-07,4.109277e-07,3.988714e-08,3.843005e-07,8.986792e-07,3.999574e-07,4.423221e-07
ambient,0.02348,0.023438,0.023378,0.023441,0.023361,0.023429,0.023365,0.023341
