,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.206362,0.237224,0.226058,0.134129,0.210214,0.150844,0.098342,0.070371
variance,1.514929e-07,1.564118e-07,1.30697e-07,6.095018e-08,2.963915e-07,4.346055e-07,8.417979e-08,1.705144e-07
ambient,0.000287,0.000289,0.00031,0.000301,0.000297,0.000298,0.000298,0.000286
