,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.297406,0.378325,0.319122,0.192835,0.291105,0.236594,0.175402,0.120805
variance,1.510578e-08,3.177006e-07,2.482108e-07,1.163881e-08,2.254638e-07,6.142002e-07,1.913118e-07,1.799102e-07
ambient,0.034467,0.034436,0.034383,0.03444,0.034385,0.034447,0.03439,0.034378
