,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.068782,0.0686,0.094778,0.021345,0.060904,0.051816,0.0235,0.029795
variance,1.91717e-08,8.598192e-09,2.193027e-08,5.376057e-10,9.339054e-09,2.953587e-08,5.090848e-09,2.631697e-08
ambient,0.00081,0.000809,0.000805,0.000807,0.000803,0.000808,0.000802,0.000806
