,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.253457,0.333561,0.311288,0.183992,0.302723,0.200272,0.173792,0.103683
variance,1.409489e-07,2.660726e-07,2.602027e-07,3.370064e-08,2.74554e-07,4.80505e-07,2.559791e-07,2.434191e-07
ambient,0.004603,0.004594,0.004559,0.004583,0.004578,0.004583,0.004559,0.00452
