,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.457396,0.57408,0.496325,0.342817,0.488225,0.345283,0.247749,0.163632
variance,1.386791e-07,7.609649e-07,5.895877e-07,8.064028e-08,7.626135e-07,1.617678e-06,4.470615e-07,5.580562e-07
ambient,0.017633,0.017623,0.01776,0.017888,0.017919,0.017997,0.01797,0.017933
