,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.251284,0.308655,0.294655,0.168822,0.300838,0.185213,0.166945,0.120753
variance,2.116616e-07,2.322786e-07,2.40926e-07,4.354151e-08,2.700914e-07,3.93397e-07,2.422052e-07,3.365915e-07
ambient,0.001096,0.001097,0.001096,0.001095,0.001083,0.001098,0.001094,0.001093
