,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.355213,0.431282,0.384767,0.269077,0.405233,0.269508,0.229906,0.159561
variance,4.569064e-08,4.574594e-07,4.05055e-07,3.90305e-08,3.799691e-07,8.903734e-07,3.888996e-07,4.343511e-07
ambient,0.023261,0.02322,0.02316,0.023234,0.023163,0.023217,0.023143,0.02312
