,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.125855,0.141529,0.155571,0.074425,0.137208,0.099828,0.069994,0.05798
variance,2.474281e-08,2.266885e-08,7.006989e-08,3.119677e-09,4.3355e-08,1.015898e-07,3.776442e-08,6.745982e-08
ambient,0.006383,0.006606,0.006624,0.006592,0.006574,0.006557,0.006559,0.006534
