,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.397066,0.512084,0.4568,0.303852,0.445889,0.307931,0.223425,0.137619
variance,1.672913e-07,5.513978e-07,5.960521e-07,6.286687e-08,4.987577e-07,1.196296e-06,3.96416e-07,3.773893e-07
ambient,0.016105,0.016072,0.016024,0.016003,0.015964,0.015957,0.015879,0.015898
