,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.493047,0.632412,0.555996,0.393128,0.567088,0.380991,0.278617,0.164189
variance,1.597209e-07,8.704742e-07,8.769322e-07,1.138411e-07,8.238361e-07,1.908984e-06,6.398826e-07,5.729915e-07
ambient,0.016195,0.016151,0.016112,0.016183,0.016111,0.016161,0.016104,0.016075
