,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.440713,0.585751,0.511931,0.353697,0.503016,0.349245,0.251676,0.14889
variance,2.217569e-07,7.245059e-07,7.428331e-07,9.750654e-08,6.609893e-07,1.487302e-06,5.186627e-07,4.603474e-07
ambient,0.017278,0.017249,0.017202,0.017265,0.017189,0.017221,0.017164,0.017134
