,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.221958,0.27942,0.266997,0.157992,0.261762,0.174125,0.137717,0.089132
variance,8.469593e-08,1.717851e-07,1.93547e-07,2.617445e-08,1.600548e-07,3.439223e-07,1.547877e-07,1.653956e-07
ambient,0.007232,0.007228,0.007219,0.007242,0.007234,0.007257,0.007251,0.007246
