,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.42833,0.549007,0.482333,0.333833,0.463872,0.331512,0.230455,0.14189
variance,1.262073e-07,5.515185e-07,5.988483e-07,9.334131e-08,5.185175e-07,1.361841e-06,4.242642e-07,3.914932e-07
ambient,0.019835,0.019957,0.020058,0.020278,0.020323,0.020445,0.020398,0.020369
