,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.396025,0.511176,0.455767,0.302727,0.444876,0.306868,0.222325,0.136415
variance,2.019751e-07,6.345384e-07,6.153171e-07,8.096044e-08,5.162313e-07,1.212448e-06,4.141857e-07,4.280433e-07
ambient,0.015234,0.015111,0.014905,0.0149,0.014878,0.014888,0.014767,0.014654
