,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.426332,0.547328,0.480588,0.331622,0.461805,0.329292,0.228343,0.139579
variance,1.327235e-07,6.407872e-07,6.530154e-07,7.63924e-08,5.603695e-07,1.345942e-06,4.066865e-07,5.623893e-07
ambient,0.018222,0.018179,0.018135,0.018205,0.018166,0.018242,0.018212,0.017984
