,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.447416,0.592342,0.518304,0.359838,0.509156,0.355309,0.257596,0.154719
variance,1.44997e-07,7.986357e-07,8.340365e-07,7.807876e-08,6.877497e-07,1.594973e-06,5.50276e-07,4.716301e-07
ambient,0.023853,0.023639,0.023407,0.023335,0.023209,0.023152,0.022992,0.022914
