,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.068441,0.05455,0.087483,0.022815,0.051844,0.054717,0.025831,0.036633
variance,9.28054e-10,2.223899e-09,1.526227e-08,3.581113e-10,3.855547e-09,1.961649e-08,8.191421e-10,8.360566e-09
ambient,0.018752,0.018704,0.018691,0.018683,0.01868,0.018706,0.018685,0.018679
